drug_name_clean,COUNTY,STATE,COUNTY_CODE,median_cost,num_prices
Insulin Aspart,Penuelas,NA,40550,32.3175,26
Insulin Aspart,Peoria,IL,14800,34.4573,330
Insulin Aspart,Pepin,WI,52450,34.1896,151
Insulin Aspart,Perkins,NE,28670,34.2335,136
Insulin Aspart,Perkins,SD,43520,34.2457,128
Insulin Aspart,Perquimans,NC,34710,34.1228,242
Insulin Aspart,Perry,AL,01520,34.8494,266
Insulin Aspart,Perry,AR,04520,33.8839,448
Insulin Aspart,Perry,IL,14810,34.4573,222
Insulin Aspart,Perry,IN,15610,34.32165,288
Insulin Aspart,Perry,KY,18960,34.3383,272
Insulin Aspart,Perry,MS,25550,34.1922,318
Insulin Aspart,Perry,MO,26780,34.2212,218
Insulin Aspart,Perry,OH,36650,34.3112,385
Insulin Aspart,Perry,PA,39610,33.807,587
Insulin Aspart,Perry,TN,44670,34.2764,287
Insulin Aspart,Pershing,NV,29130,34.3842,98
Insulin Aspart,Person,NC,34720,34.1228,372
Insulin Aspart,Petersburg,AK,02195,33.68,98
Insulin Aspart,Petersburg,VA,49701,34.1073,324
Insulin Aspart,Petroleum,MT,27340,34.2335,88
Insulin Aspart,Pettis,MO,26790,34.2212,201
Insulin Aspart,Phelps,MO,26800,34.11765,236
Insulin Aspart,Phelps,NE,28680,34.4344,194
Insulin Aspart,Philadelphia,PA,39620,33.99605,512
Insulin Aspart,Phillips,AR,04530,33.86535,342
Insulin Aspart,Phillips,CO,06470,34.2476,98
Insulin Aspart,Phillips,KS,17730,34.067400000000006,122
Insulin Aspart,Phillips,MT,27350,34.2335,88
Insulin Aspart,Piatt,IL,14820,34.4573,219
Insulin Aspart,Pickaway,OH,36660,34.3112,443
Insulin Aspart,Pickens,AL,01530,34.30605,202
Insulin Aspart,Pickens,GA,11812,34.34295,392
Insulin Aspart,Pickens,SC,42380,34.3064,415
Insulin Aspart,Pickett,TN,44680,34.1756,292
Insulin Aspart,Pierce,GA,11820,34.3315,332
Insulin Aspart,Pierce,NE,28690,34.4344,194
Insulin Aspart,Pierce,ND,35340,34.2457,98
Insulin Aspart,Pierce,WA,50260,34.7229,327
Insulin Aspart,Pierce,WI,52460,34.06975,136
Insulin Aspart,Pike,AL,01540,34.2764,222
Insulin Aspart,Pike,AR,04540,33.933899999999994,414
Insulin Aspart,Pike,GA,11821,34.417199999999994,350
Insulin Aspart,Pike,IL,14830,34.3833,243
Insulin Aspart,Pike,IN,15620,34.339349999999996,316
Insulin Aspart,Pike,KY,18970,34.3855,304
Insulin Aspart,Pike,MS,25560,34.1922,315
Insulin Aspart,Pike,MO,26810,34.1844,244
Insulin Aspart,Pike,OH,36670,34.3112,355
Insulin Aspart,Pike,PA,39630,33.2387,364
Insulin Aspart,Pima,AZ,03090,34.325,373
Insulin Aspart,Pinal,AZ,03100,34.2745,416
Insulin Aspart,Pine,MN,24570,29.3584,228
Insulin Aspart,Pinellas,FL,10510,29.3801,833
Insulin Aspart,Pipestone,MN,24580,30.72485,176
Insulin Aspart,Piscataquis,ME,20100,34.6399,258
Insulin Aspart,Piti,NA,65140,24.24175,10
Insulin Aspart,Pitkin,CO,06480,34.2476,98
Insulin Aspart,Pitt,NC,34730,34.1228,242
Insulin Aspart,Pittsburg,OK,37600,34.21855,330
Insulin Aspart,Pittsylvania,VA,49710,34.1073,287
Insulin Aspart,Piute,UT,46150,34.09305,114
Insulin Aspart,Placer,CA,05410,34.58825,170
Insulin Aspart,Plaquemines,LA,19370,34.4769,312
Insulin Aspart,Platte,MO,26820,34.180099999999996,354
Insulin Aspart,Platte,NE,28700,34.339299999999994,178
Insulin Aspart,Platte,WY,53150,34.2335,88
Insulin Aspart,Pleasants,WV,51360,33.42,307
Insulin Aspart,Plumas,CA,05420,34.4493,146
Insulin Aspart,Plymouth,IA,16740,34.3154,261
Insulin Aspart,Plymouth,MA,22150,35.1165,300
Insulin Aspart,Pocahontas,IA,16750,34.3947,213
Insulin Aspart,Pocahontas,WV,51370,33.709,294
Insulin Aspart,Poinsett,AR,04550,33.8839,371
Insulin Aspart,Pointe Coupee,LA,19380,34.4769,336
Insulin Aspart,Polk,AR,04560,33.8839,299
Insulin Aspart,Polk,FL,10520,29.5003,779
Insulin Aspart,Polk,GA,11830,34.33595,374
Insulin Aspart,Polk,IA,16760,34.3407,277
Insulin Aspart,Polk,MN,24590,29.6361,208
Insulin Aspart,Polk,MO,26821,34.1794,308
Insulin Aspart,Polk,NE,28710,34.339299999999994,226
Insulin Aspart,Polk,NC,34740,34.1228,372
Insulin Aspart,Polk,OR,38260,34.7229,229
Insulin Aspart,Polk,TN,44690,34.1714,305
Insulin Aspart,Polk,TX,45850,34.4725,281
Insulin Aspart,Polk,WI,52470,34.1118,152
Insulin Aspart,Ponce,PR,40560,34.4465,112
Insulin Aspart,Ponce,NA,40560,32.3175,26
Insulin Aspart,Pondera,MT,27360,34.0989,144
Insulin Aspart,Pontotoc,MS,25570,34.195,178
Insulin Aspart,Pontotoc,OK,37610,34.17685,234
Insulin Aspart,Pope,AR,04570,33.8839,368
Insulin Aspart,Pope,IL,14831,34.34545,202
Insulin Aspart,Pope,MN,24600,29.3313,154
Insulin Aspart,Poquoson,VA,49712,33.8355,333
Insulin Aspart,Portage,OH,36680,34.29,519
Insulin Aspart,Portage,WI,52480,34.0119,290
Insulin Aspart,Porter,IN,15630,34.48695,344
Insulin Aspart,Portsmouth,VA,49711,33.8355,339
Insulin Aspart,Posey,IN,15640,34.339349999999996,312
Insulin Aspart,Pottawatomie,KS,17740,34.4755,244
Insulin Aspart,Pottawatomie,OK,37620,34.2259,351
Insulin Aspart,Pottawattamie,IA,16770,34.4344,216
Insulin Aspart,Potter,PA,39640,33.2667,557
Insulin Aspart,Potter,SD,43530,34.2213,112
Insulin Aspart,Potter,TX,45860,34.2012,239
Insulin Aspart,Powder River,MT,27370,34.2335,88
Insulin Aspart,Powell,KY,18971,34.3383,295
Insulin Aspart,Powell,MT,27380,34.0989,136
Insulin Aspart,Power,ID,13380,28.9598,184
Insulin Aspart,Poweshiek,IA,16780,34.3154,253
Insulin Aspart,Powhatan,VA,49720,34.1073,295
Insulin Aspart,Prairie,AR,04580,33.8839,414
Insulin Aspart,Prairie,MT,27390,34.2335,88
Insulin Aspart,Pratt,KS,17750,34.069900000000004,122
Insulin Aspart,Preble,OH,36690,34.3112,480
Insulin Aspart,Prentiss,MS,25580,34.1922,247
Insulin Aspart,Presidio,TX,45861,34.1535,114
Insulin Aspart,Presque Isle,MI,23700,31.36095,352
Insulin Aspart,Preston,WV,51380,33.42,307
Insulin Aspart,Price,WI,52490,34.1447,146
Insulin Aspart,Prince Edward,VA,49730,34.1073,255
Insulin Aspart,Prince George,VA,49740,34.1073,295
Insulin Aspart,Prince George's,MD,21160,34.2388,199
Insulin Aspart,Prince William,VA,49750,34.1385,301
Insulin Aspart,Prince of Wales-Outer Ketchikan,AK,02198,33.68,98
Insulin Aspart,Prince of Wales-Outer Ketchikan,AK,02201,33.68,98
Insulin Aspart,Providence,RI,41030,34.7,206
Insulin Aspart,Prowers,CO,06490,34.2476,98
Insulin Aspart,Pueblo,CO,06500,34.2181,293
Insulin Aspart,Pulaski,AR,04590,33.9863,496
Insulin Aspart,Pulaski,GA,11831,34.3315,352
Insulin Aspart,Pulaski,IL,14850,34.36695,194
Insulin Aspart,Pulaski,IN,15650,34.373,288
Insulin Aspart,Pulaski,KY,18972,34.373,327
Insulin Aspart,Pulaski,MO,26840,34.1775,284
Insulin Aspart,Pulaski,VA,49770,34.1385,311
Insulin Aspart,Pushmataha,OK,37630,34.2107,170
Insulin Aspart,Putnam,FL,10530,34.2189,316
Insulin Aspart,Putnam,GA,11832,34.3315,376
Insulin Aspart,Putnam,IL,14860,34.4573,240
Insulin Aspart,Putnam,IN,15660,34.339349999999996,336
Insulin Aspart,Putnam,MO,26850,34.0583,114
Insulin Aspart,Putnam,NY,33580,34.0727,318
Insulin Aspart,Putnam,OH,36700,34.2827,453
Insulin Aspart,Putnam,TN,44700,34.1756,308
Insulin Aspart,Putnam,WV,51390,33.42,315
Insulin Aspart,Quay,NM,32180,33.5948,178
Insulin Aspart,Quebradillas,PR,40570,34.4465,112
Insulin Aspart,Quebradillas,NA,40570,32.3175,26
Insulin Aspart,Queen Anne's,MD,21170,34.1591,196
Insulin Aspart,Queens,NY,33590,33.538,553
Insulin Aspart,Quitman,GA,11833,34.3315,348
Insulin Aspart,Quitman,MS,25590,34.1922,302
Insulin Aspart,Rabun,GA,11834,34.4663,334
Insulin Aspart,Racine,WI,52500,34.031,298
Insulin Aspart,Radford,VA,49771,34.1385,311
Insulin Aspart,Rains,TX,45870,34.2012,161
Insulin Aspart,Raleigh,WV,51400,33.4177,291
Insulin Aspart,Ralls,MO,26860,34.162549999999996,138
Insulin Aspart,Ramsey,MN,24610,29.6118,312
Insulin Aspart,Ramsey,ND,35350,34.2457,118
Insulin Aspart,Randall,TX,45871,34.2012,247
Insulin Aspart,Randolph,AL,01550,34.3357,202
Insulin Aspart,Randolph,AR,04600,33.8839,358
Insulin Aspart,Randolph,GA,11835,34.3315,340
Insulin Aspart,Randolph,IL,14870,34.5453,218
Insulin Aspart,Randolph,IN,15670,34.3409,361
Insulin Aspart,Randolph,MO,26870,34.1775,138
Insulin Aspart,Randolph,NC,34750,34.2035,399
Insulin Aspart,Randolph,WV,51410,33.42,315
Insulin Aspart,Rankin,MS,25600,34.1922,339
Insulin Aspart,Ransom,ND,35360,34.4344,158
Insulin Aspart,Rapides,LA,19390,34.4663,336
Insulin Aspart,Rappahannock,VA,49780,34.1385,311
Insulin Aspart,Ravalli,MT,27400,34.0989,144
Insulin Aspart,Rawlins,KS,17760,34.1189,114
Insulin Aspart,Ray,MO,26880,34.183949999999996,338
Insulin Aspart,Reagan,TX,45872,34.1535,114
Insulin Aspart,Real,TX,45873,34.1535,170
Insulin Aspart,Red Lake,MN,24620,29.6512,216
Insulin Aspart,Red River,LA,19400,34.386,304
Insulin Aspart,Red River,TX,45874,34.1563,206
Insulin Aspart,Red Willow,NE,28720,34.2335,88
Insulin Aspart,Redwood,MN,24630,29.3313,154
Insulin Aspart,Reeves,TX,45875,34.10825,122
Insulin Aspart,Refugio,TX,45876,34.1535,215
Insulin Aspart,Reno,KS,17770,34.238,228
Insulin Aspart,Rensselaer,NY,33600,34.0535,493
Insulin Aspart,Renville,MN,24640,34.0847,206
Insulin Aspart,Renville,ND,35370,34.2457,108
Insulin Aspart,Republic,KS,17780,34.067400000000006,114
Insulin Aspart,Reynolds,MO,26881,34.17845,260
Insulin Aspart,Rhea,TN,44710,34.1385,331
Insulin Aspart,Rice,KS,17790,33.839150000000004,140
Insulin Aspart,Rice,MN,24650,29.3654,208
Insulin Aspart,Rich,UT,46160,33.626400000000004,168
Insulin Aspart,Richardson,NE,28730,34.55685,136
Insulin Aspart,Richland,IL,14880,34.4203,238
Insulin Aspart,Richland,LA,19410,34.1534,240
Insulin Aspart,Richland,MT,27410,34.2335,88
Insulin Aspart,Richland,ND,35380,34.2515,182
Insulin Aspart,Richland,OH,36710,34.3206,348
Insulin Aspart,Richland,SC,42390,34.3383,413
Insulin Aspart,Richland,WI,52510,34.0397,191
Insulin Aspart,Richmond,GA,11840,34.33595,364
Insulin Aspart,Richmond,NY,33610,33.538,530
Insulin Aspart,Richmond,NC,34760,34.1228,379
Insulin Aspart,Richmond,VA,49790,34.1073,295
Insulin Aspart,Richmond,VA,49790,34.1073,295
Insulin Aspart,Richmond,VA,49791,34.1073,324
Insulin Aspart,Richmond,VA,49791,34.1073,324
Insulin Aspart,Riley,KS,17800,34.232749999999996,212
Insulin Aspart,Rincon,PR,40580,34.4465,112
Insulin Aspart,Rincon,NA,40580,32.3175,26
Insulin Aspart,Ringgold,IA,16790,34.342299999999994,216
Insulin Aspart,Rio Arriba,NM,32190,33.3865,206
Insulin Aspart,Rio Blanco,CO,06510,34.2476,138
Insulin Aspart,Rio Grande,CO,06520,34.2476,138
Insulin Aspart,Rio Grande,PR,40590,34.4465,112
Insulin Aspart,Rio Grande,NA,40590,32.3175,26
Insulin Aspart,Ripley,IN,15680,34.3052,312
Insulin Aspart,Ripley,MO,26900,34.1775,196
Insulin Aspart,Ritchie,WV,51420,33.2348,328
Insulin Aspart,Riverside,CA,05430,34.2708,374
Insulin Aspart,Riverside (Partial),CA,05431,34.3441,98
Insulin Aspart,Roane,TN,44720,34.13235,300
Insulin Aspart,Roane,WV,51430,33.709,294
Insulin Aspart,Roanoke,VA,49800,34.1385,311
Insulin Aspart,Roanoke,VA,49800,34.1385,311
Insulin Aspart,Roanoke,VA,49801,34.1385,311
Insulin Aspart,Roanoke,VA,49801,34.1385,311
Insulin Aspart,Roberts,SD,43540,34.2457,162
Insulin Aspart,Roberts,TX,45877,34.1535,114
Insulin Aspart,Robertson,KY,18973,34.3383,330
Insulin Aspart,Robertson,TN,44730,34.2281,336
Insulin Aspart,Robertson,TX,45878,34.2012,189
Insulin Aspart,Robeson,NC,34770,34.1228,355
Insulin Aspart,Rock,MN,24660,30.72485,180
Insulin Aspart,Rock,NE,28740,34.55685,136
Insulin Aspart,Rock,WI,52520,34.0173,271
Insulin Aspart,Rock Island,IL,14890,34.4573,254
Insulin Aspart,Rockbridge,VA,49810,34.1073,271
Insulin Aspart,Rockcastle,KY,18974,34.3383,308
Insulin Aspart,Rockdale,GA,11841,34.4951,456
Insulin Aspart,Rockingham,NH,30070,34.340050000000005,218
Insulin Aspart,Rockingham,NC,34780,34.1228,375
Insulin Aspart,Rockingham,VA,49820,34.1073,263
Insulin Aspart,Rockland,NY,33620,33.9786,408
Insulin Aspart,Rockwall,TX,45879,34.2415,417
Insulin Aspart,Roger Mills,OK,37640,34.2112,106
Insulin Aspart,Rogers,OK,37650,34.2259,367
Insulin Aspart,Rolette,ND,35390,34.2457,98
Insulin Aspart,Rooks,KS,17810,34.0673,106
Insulin Aspart,Roosevelt,MT,27420,34.2335,88
Insulin Aspart,Roosevelt,NM,32200,34.1592,172
Insulin Aspart,Roscommon,MI,23710,33.699299999999994,400
Insulin Aspart,Roseau,MN,24670,29.6361,206
Insulin Aspart,Rosebud,MT,27430,34.0989,136
Insulin Aspart,Ross,OH,36720,34.3112,343
Insulin Aspart,Routt,CO,06530,34.2476,98
Insulin Aspart,Rowan,KY,18975,34.373,314
Insulin Aspart,Rowan,NC,34790,34.1321,354
Insulin Aspart,Runnels,TX,45880,34.0539,143
Insulin Aspart,Rush,IN,15690,34.338449999999995,288
Insulin Aspart,Rush,KS,17820,34.1189,114
Insulin Aspart,Rusk,TX,45881,34.2012,222
Insulin Aspart,Rusk,WI,52530,34.38005,144
Insulin Aspart,Russell,AL,01560,34.3357,210
Insulin Aspart,Russell,KS,17830,34.0673,148
Insulin Aspart,Russell,KY,18976,34.373,314
Insulin Aspart,Russell,VA,49830,33.6814,221
Insulin Aspart,Rutherford,NC,34800,34.1228,346
Insulin Aspart,Rutherford,TN,44740,34.1714,349
Insulin Aspart,Rutland,VT,47100,34.5271,153
Insulin Aspart,Sabana Grande,PR,40610,34.4465,112
Insulin Aspart,Sabana Grande,NA,40610,32.3175,26
Insulin Aspart,Sabine,LA,19420,34.366200000000006,304
Insulin Aspart,Sabine,TX,45882,34.177350000000004,122
Insulin Aspart,Sac,IA,16800,34.3947,213
Insulin Aspart,Sacramento,CA,05440,34.6997,191
Insulin Aspart,Sagadahoc,ME,20110,34.6399,266
Insulin Aspart,Saginaw,MI,23720,33.538,496
Insulin Aspart,Saguache,CO,06540,34.2181,163
Insulin Aspart,Salem,NJ,31340,34.2708,304
Insulin Aspart,Salem,VA,49838,34.1385,311
Insulin Aspart,Salinas,PR,40620,34.4465,112
Insulin Aspart,Salinas,NA,40620,32.3175,26
Insulin Aspart,Saline,AR,04620,34.0065,464
Insulin Aspart,Saline,IL,14910,34.4573,222
Insulin Aspart,Saline,KS,17840,34.52465,244
Insulin Aspart,Saline,MO,26970,34.1808,235
Insulin Aspart,Saline,NE,28750,34.3439,216
Insulin Aspart,Salt Lake,UT,46170,33.538,238
Insulin Aspart,Saluda,SC,42400,34.4364,443
Insulin Aspart,Sampson,NC,34810,34.1228,324
Insulin Aspart,San Augustine,TX,45883,34.2012,161
Insulin Aspart,San Benito,CA,05450,34.4173,130
Insulin Aspart,San Bernardino,CA,05460,34.2708,374
Insulin Aspart,San Diego,CA,05470,34.2973,405
Insulin Aspart,San Francisco,CA,05480,34.4493,242
Insulin Aspart,San German,PR,40630,34.4465,112
Insulin Aspart,San German,NA,40630,32.3175,26
Insulin Aspart,San Jacinto,TX,45884,34.4725,328
Insulin Aspart,San Joaquin,CA,05490,34.463049999999996,234
Insulin Aspart,San Juan,CO,06550,34.2476,138
Insulin Aspart,San Juan,NM,32220,33.9897,164
Insulin Aspart,San Juan,PR,40640,34.4465,112
Insulin Aspart,San Juan,NA,40640,32.3175,26
Insulin Aspart,San Juan,UT,46180,34.1694,104
Insulin Aspart,San Juan,WA,50270,34.098,143
Insulin Aspart,San Lorenzo,PR,40650,34.4465,112
Insulin Aspart,San Lorenzo,NA,40650,32.3175,26
Insulin Aspart,San Luis Obispo,CA,05500,34.39165,178
Insulin Aspart,San Mateo,CA,05510,33.3239,159
Insulin Aspart,San Miguel,CO,06560,34.2476,138
Insulin Aspart,San Miguel,NM,32230,34.191500000000005,196
Insulin Aspart,San Patricio,TX,45885,34.168350000000004,250
Insulin Aspart,San Saba,TX,45886,34.2012,215
Insulin Aspart,San Sebastian,PR,40660,34.4465,112
Insulin Aspart,San Sebastian,NA,40660,32.3175,26
Insulin Aspart,Sanborn,SD,43550,34.4344,202
Insulin Aspart,Sanders,MT,27440,34.0989,136
Insulin Aspart,Sandoval,NM,32210,33.49065,214
Insulin Aspart,Sandusky,OH,36730,34.2868,429
Insulin Aspart,Sangamon,IL,14920,34.4203,238
Insulin Aspart,Sanilac,MI,23750,33.538,441
Insulin Aspart,Sanpete,UT,46190,30.231,121
Insulin Aspart,Santa Barbara,CA,05520,34.4493,146
Insulin Aspart,Santa Clara,CA,05530,34.4451,194
Insulin Aspart,Santa Cruz,AZ,03110,34.3816,257
Insulin Aspart,Santa Cruz,CA,05540,34.4493,146
Insulin Aspart,Santa Fe,NM,32240,33.49065,214
Insulin Aspart,Santa Isabel,PR,40670,34.4465,112
Insulin Aspart,Santa Isabel,NA,40670,32.3175,26
Insulin Aspart,Santa Rita,NA,65150,24.24175,10
Insulin Aspart,Santa Rosa,FL,10560,34.2137,349
Insulin Aspart,Saole,NA,64090,24.77165,10
Insulin Aspart,Sarasota,FL,10570,29.5321,593
Insulin Aspart,Saratoga,NY,33640,34.0557,437
Insulin Aspart,Sargent,ND,35400,34.55685,138
Insulin Aspart,Sarpy,NE,28760,34.3377,242
Insulin Aspart,Sauk,WI,52550,33.538,302
Insulin Aspart,Saunders,NE,28770,34.3377,242
Insulin Aspart,Sawyer,WI,52560,34.5705,136
Insulin Aspart,Schenectady,NY,33650,34.0486,485
Insulin Aspart,Schleicher,TX,45887,34.10825,122
Insulin Aspart,Schley,GA,11842,34.33735,368
Insulin Aspart,Schoharie,NY,33660,34.0557,376
Insulin Aspart,Schoolcraft,MI,23760,34.2653,236
Insulin Aspart,Schuyler,IL,14921,34.3833,243
Insulin Aspart,Schuyler,MO,26980,34.0583,114
Insulin Aspart,Schuyler,NY,33670,34.0727,308
Insulin Aspart,Schuylkill,PA,39650,33.78315,614
Insulin Aspart,Scioto,OH,36740,34.4326,302
Insulin Aspart,Scotland,MO,26981,34.06385,122
Insulin Aspart,Scotland,NC,34820,34.1228,379
Insulin Aspart,Scott,AR,04630,33.933899999999994,392
Insulin Aspart,Scott,IL,14940,34.3833,227
Insulin Aspart,Scott,IN,15710,34.3409,288
Insulin Aspart,Scott,IA,16810,34.3439,286
Insulin Aspart,Scott,KS,17841,34.0673,106
Insulin Aspart,Scott,KY,18977,34.35565,340
Insulin Aspart,Scott,MN,24690,29.6512,292
Insulin Aspart,Scott,MS,25610,34.1922,286
Insulin Aspart,Scott,MO,26982,34.11885,206
Insulin Aspart,Scott,TN,44750,34.1714,294
Insulin Aspart,Scott,VA,49840,33.8355,237
Insulin Aspart,Scotts Bluff,NE,28780,34.2335,152
Insulin Aspart,Screven,GA,11850,34.4272,368
Insulin Aspart,Scurry,TX,45888,34.1535,114
Insulin Aspart,Searcy,AR,04640,33.9839,419
Insulin Aspart,Sebastian,AR,04650,33.9863,372
Insulin Aspart,Sedgwick,CO,06570,34.2476,98
Insulin Aspart,Sedgwick,KS,17860,34.7038,300
Insulin Aspart,Seminole,FL,10580,29.6229,756
Insulin Aspart,Seminole,GA,11851,34.3315,290
Insulin Aspart,Seminole,OK,37660,34.2664,335
Insulin Aspart,Seneca,NY,33680,34.1399,273
Insulin Aspart,Seneca,OH,36750,34.2688,485
Insulin Aspart,Sequatchie,TN,44760,34.1714,305
Insulin Aspart,Sequoyah,OK,37670,34.24795,274
Insulin Aspart,Sevier,AR,04660,33.8839,270
Insulin Aspart,Sevier,TN,44770,34.1714,294
Insulin Aspart,Sevier,UT,46200,33.1955,108
Insulin Aspart,Seward,KS,17870,34.0673,106
Insulin Aspart,Seward,NE,28790,34.339299999999994,226
Insulin Aspart,Shackelford,TX,45889,34.2012,178
Insulin Aspart,Shannon,MO,26983,34.2212,218
Insulin Aspart,Sharkey,MS,25620,34.1922,302
Insulin Aspart,Sharp,AR,04670,33.7622,302
Insulin Aspart,Shasta,CA,05550,34.4173,130
Insulin Aspart,Shawano,WI,52570,33.4444,323
Insulin Aspart,Shawnee,KS,17880,34.25605,268
Insulin Aspart,Sheboygan,WI,52580,34.0119,345
Insulin Aspart,Shelby,AL,01580,34.6346,335
Insulin Aspart,Shelby,IL,14950,34.4573,227
Insulin Aspart,Shelby,IN,15720,34.37475,400
Insulin Aspart,Shelby,IA,16820,34.4344,197
Insulin Aspart,Shelby,KY,18978,34.3383,343
Insulin Aspart,Shelby,MO,26984,34.5212,186
Insulin Aspart,Shelby,OH,36760,34.3112,451
Insulin Aspart,Shelby,TN,44780,34.2764,331
Insulin Aspart,Shelby,TX,45890,34.1125,174
Insulin Aspart,Shenandoah,VA,49850,34.1073,237
Insulin Aspart,Sherburne,MN,24700,29.1762,188
Insulin Aspart,Sheridan,KS,17890,34.0673,106
Insulin Aspart,Sheridan,MT,27450,34.2335,88
Insulin Aspart,Sheridan,NE,28800,34.2335,88
Insulin Aspart,Sheridan,ND,35410,34.55685,138
Insulin Aspart,Sheridan,WY,53160,34.2335,88
Insulin Aspart,Sherman,KS,17900,34.0673,106
Insulin Aspart,Sherman,NE,28810,34.4344,194
Insulin Aspart,Sherman,OR,38270,34.098,175
Insulin Aspart,Sherman,TX,45891,34.1535,114
Insulin Aspart,Shiawassee,MI,23770,34.0451,473
Insulin Aspart,Shoshone,ID,13390,29.5409,174
Insulin Aspart,Sibley,MN,24710,34.09755,196
Insulin Aspart,Sierra,CA,05560,34.3853,114
Insulin Aspart,Sierra,NM,32250,34.1987,148
Insulin Aspart,Silver Bow,MT,27460,34.0989,144
Insulin Aspart,Simpson,KY,18979,34.3383,285
Insulin Aspart,Simpson,MS,25630,34.1922,318
Insulin Aspart,Sinajana,NA,65160,24.24175,10
Insulin Aspart,Sioux,IA,16830,34.32805,258
Insulin Aspart,Sioux,NE,28820,34.2335,104
Insulin Aspart,Sioux,ND,35420,34.4344,122
Insulin Aspart,Siskiyou,CA,05570,34.4493,138
Insulin Aspart,Sitka,AK,02220,33.68,98
Insulin Aspart,Skagit,WA,50280,34.2272,231
Insulin Aspart,Skagway,AK,02230,33.68,98
Insulin Aspart,Skagway-Hoonah-Angoon,AK,02232,33.68,98
Insulin Aspart,Skamania,WA,50290,34.1867,135
Insulin Aspart,Slope,ND,35430,34.34005,114
Insulin Aspart,Smith,KS,17910,34.067400000000006,122
Insulin Aspart,Smith,MS,25640,34.1922,286
Insulin Aspart,Smith,TN,44790,34.1714,312
Insulin Aspart,Smith,TX,45892,34.2012,259
Insulin Aspart,Smyth,VA,49860,33.6814,221
Insulin Aspart,Snohomish,WA,50300,34.3287,319
Insulin Aspart,Snyder,PA,39670,33.807,585
Insulin Aspart,Socorro,NM,32260,31.865850000000002,158
Insulin Aspart,Solano,CA,05580,34.4493,159
Insulin Aspart,Somerset,ME,20120,34.6399,258
Insulin Aspart,Somerset,MD,21190,34.1591,202
Insulin Aspart,Somerset,NJ,31350,34.14635,288
Insulin Aspart,Somerset,PA,39680,32.6643,535
Insulin Aspart,Somervell,TX,45893,34.3577,289
Insulin Aspart,Sonoma,CA,05590,34.4493,151
Insulin Aspart,South Boston,VA,49867,34.06615,96
Insulin Aspart,South Central Connecticut,CT,07040,34.5271,330
Insulin Aspart,Southampton,VA,49870,34.1073,303
Insulin Aspart,Southeast Fairbanks,AK,02240,33.68,98
Insulin Aspart,Southeastern Connecticut,CT,07050,34.8056,274
Insulin Aspart,Spalding,GA,11860,34.35565,390
Insulin Aspart,Spartanburg,SC,42410,34.4364,451
Insulin Aspart,Spencer,IN,15730,34.32165,280
Insulin Aspart,Spencer,KY,18980,34.3383,356
Insulin Aspart,Spink,SD,43570,34.2457,120
Insulin Aspart,Spokane,WA,50310,34.3287,287
Insulin Aspart,Spotsylvania,VA,49880,34.171,291
Insulin Aspart,St. Bernard,LA,19430,34.4875,336
Insulin Aspart,St. Charles,LA,19440,34.2103,376
Insulin Aspart,St. Charles,MO,26910,34.0877,387
Insulin Aspart,St. Clair,AL,01570,34.6346,327
Insulin Aspart,St. Clair,IL,14900,34.2251,342
Insulin Aspart,St. Clair,MI,23730,34.1258,533
Insulin Aspart,St. Clair,MO,26911,34.1794,273
Insulin Aspart,St. Croix,NA,48010,25.33195,10
Insulin Aspart,St. Croix,WI,52540,34.062200000000004,112
Insulin Aspart,St. Francis,AR,04610,33.8839,395
Insulin Aspart,St. Francois,MO,26930,34.20625,236
Insulin Aspart,St. Helena,LA,19450,34.2821,304
Insulin Aspart,St. James,LA,19460,34.52135,328
Insulin Aspart,St. John the Baptist,LA,19470,34.2821,328
Insulin Aspart,St. John-St. Thomas,NA,48020,25.33195,10
Insulin Aspart,St. Johns,FL,10540,34.2137,459
Insulin Aspart,St. Joseph,IN,15700,34.373,304
Insulin Aspart,St. Joseph,MI,23740,34.1258,425
Insulin Aspart,St. Landry,LA,19480,34.4663,328
Insulin Aspart,St. Lawrence,NY,33630,34.0642,328
Insulin Aspart,St. Louis,MN,24680,29.3584,246
Insulin Aspart,St. Louis,MO,26940,34.0877,387
Insulin Aspart,St. Louis,MO,26940,34.0877,387
Insulin Aspart,St. Louis City,MO,26950,34.0877,387
Insulin Aspart,St. Lucie,FL,10550,29.6441,526
Insulin Aspart,St. Martin,LA,19490,34.398,320
Insulin Aspart,St. Mary,LA,19500,34.40495,320
Insulin Aspart,St. Mary's,MD,21180,33.8884,106
Insulin Aspart,St. Tammany,LA,19510,34.43215,376
Insulin Aspart,Stafford,KS,17920,34.0673,106
Insulin Aspart,Stafford,VA,49890,34.1073,301
Insulin Aspart,Stanislaus,CA,05600,34.3853,226
Insulin Aspart,Stanley,SD,43580,34.2335,88
Insulin Aspart,Stanly,NC,34830,34.12425,338
Insulin Aspart,Stanton,KS,17921,34.0673,106
Insulin Aspart,Stanton,NE,28830,34.4344,194
Insulin Aspart,Stark,IL,14960,34.3403,287
Insulin Aspart,Stark,ND,35440,34.2457,106
Insulin Aspart,Stark,OH,36770,34.3031,525
Insulin Aspart,Starke,IN,15740,34.373,288
Insulin Aspart,Starr,TX,45900,34.2012,286
Insulin Aspart,Staunton,VA,49891,34.1073,271
Insulin Aspart,Ste. Genevieve,MO,26960,34.20625,284
Insulin Aspart,Stearns,MN,24720,29.1762,188
Insulin Aspart,Steele,MN,24730,34.0847,222
